query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,fold_enrichment,depth,species_code,species_label
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0051174,GO:BP,regulation of phosphorus metabolic process,92,13374,,"ISO,IDA,IDA IGI,IMP","ARF1,SCP2,EPHA4,CRYAA",1,10,mmusculus,mmusculus
query_1,FALSE,1,27,92,27,0.29347826086956524,1,GO:0051179,GO:BP,localization,92,13378,,"IMP IEA,IMP ISS IEA,IDA ISS ISO IBA TAS IEA,ISS ISO IEA,IDA IMP IEA,ISO IEA,IBA IEA,IDA IMP IEP IBA TAS NAS IEA,IBA TAS NAS IEA,NAS IEA,IMP,ISS ISO IBA IEA,IMP ISS ISO IEA,IDA IMP ISS IBA IEA,IEA,IMP,IDA IMP ISS ISO IBA IEA,IMP ISS ISO IBA NAS IEA,IDA IMP IBA NAS IEA,IDA IMP IBA IEA,IDA IMP IGI ISO IBA TAS IEA,ISO IBA TAS IEA,IEA,IDA IMP,IEA,ISS IEA,IDA IEA","CALR,NPC1,ARF1,DHX36,ATG7,PEX16,VPS18,AP3B2,AP1M1,NDC1,PLOD3,SCP2,SPG7,ATAD1,CDK9,PIM3,LRP2,SEC13,AP1S2,IPO5,AQP4,STX5,ESYT2,BOK,CRYAA,CLU,BEST3",1,1,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0051180,GO:BP,vitamin transport,92,13379,,IMP,LRP2,1,4,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0051189,GO:BP,prosthetic group metabolic process,92,13380,,ISO IEA,NFS1,1,5,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0051222,GO:BP,positive regulation of protein transport,92,13394,,"ISO,IMP,ISO,IMP","ARF1,ATG7,LRP2,IPO5",1,26,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0051223,GO:BP,regulation of protein transport,92,13395,,"ISO,IMP,IMP,ISO,IMP","ARF1,ATG7,PIM3,LRP2,IPO5",1,20,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0051224,GO:BP,negative regulation of protein transport,92,13396,,IMP,PIM3,1,26,mmusculus,mmusculus
query_1,FALSE,1,24,92,24,0.2608695652173913,1,GO:0051234,GO:BP,establishment of localization,92,13403,,"IMP IEA,IMP ISS IEA,IDA ISS ISO IBA TAS IEA,IDA IMP IEA,ISO IEA,IBA IEA,IDA IMP IEP IBA TAS NAS IEA,IBA TAS NAS IEA,NAS IEA,ISS ISO IBA IEA,IMP ISS ISO IEA,IDA IMP ISS IBA IEA,IMP,IDA IMP ISS ISO IBA IEA,IMP ISO IBA NAS IEA,IDA IMP IBA NAS IEA,IDA IMP IBA IEA,IDA IMP IGI ISO IBA TAS IEA,ISO IBA TAS IEA,IEA,IDA IMP,IEA,ISS IEA,IDA IEA","CALR,NPC1,ARF1,ATG7,PEX16,VPS18,AP3B2,AP1M1,NDC1,SCP2,SPG7,ATAD1,PIM3,LRP2,SEC13,AP1S2,IPO5,AQP4,STX5,ESYT2,BOK,CRYAA,CLU,BEST3",1,2,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0051236,GO:BP,establishment of RNA localization,92,13405,,"IEA,IEA","NDC1,SEC13",1,5,mmusculus,mmusculus
query_1,FALSE,1,17,92,17,0.18478260869565216,1,GO:0051239,GO:BP,regulation of multicellular organismal process,92,13407,,"IEA,IMP ISS ISO IEA,IMP,IMP,IGI,ISO IEA,ISO,IMP,IDA IMP ISO NAS,IMP,IEA,IEA,ISO,ISS IEA,IMP,IGI,IEA","CALR,DHX36,ATG7,ENPP3,HPGDS,EPHA4,CDK9,LRP2,CASP1,ADRM1,KLKB1,ANXA4,AQP4,CLU,CNPY2,ELF1,ARNT",1,4,mmusculus,mmusculus
query_1,FALSE,1,8,92,8,0.08695652173913043,1,GO:0051240,GO:BP,positive regulation of multicellular organismal process,92,13408,,"IMP ISS ISO IEA,IMP,ISO IEA,ISO,IMP,IDA IMP ISO NAS,ISS IEA,IEA","DHX36,ATG7,EPHA4,CDK9,LRP2,CASP1,CLU,ARNT",1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050806,GO:BP,positive regulation of synaptic transmission,92,13100,,IGI,EPHA4,1,20,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048387,GO:BP,negative regulation of retinoic acid receptor signaling pathway,92,12555,,IEA,CALR,1,34,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050805,GO:BP,negative regulation of synaptic transmission,92,13099,,"ISS ISO,IMP","ARF1,ATAD1",1,20,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050803,GO:BP,regulation of synapse structure or activity,92,13097,,"ISS ISO IEA,IMP IGI ISO IEA","DHX36,EPHA4",1,3,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0048598,GO:BP,embryonic morphogenesis,92,12698,,"IMP,IMP,IMP","LIAS,LRP2,CRYAA",1,7,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0048608,GO:BP,reproductive structure development,92,12702,,"IMP,IMP,IEA","LRP2,ADRM1,BOK",1,9,mmusculus,mmusculus
query_1,FALSE,1,6,92,6,0.06521739130434782,1,GO:0048609,GO:BP,multicellular organismal reproductive process,92,12703,,"IEA,IEA,IDA,IMP,IGI,IMP","CALR,PGAM2,DHX36,NDC1,HPGDS,ADRM1",1,2,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048644,GO:BP,muscle organ morphogenesis,92,12735,,IMP,LRP2,1,8,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048645,GO:BP,animal organ formation,92,12736,,IMP,LRP2,1,7,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048646,GO:BP,anatomical structure formation involved in morphogenesis,92,12737,,"IMP,IMP,ISO,ISS IEA","LIAS,LRP2,CASP1,PXDN",1,4,mmusculus,mmusculus
query_1,FALSE,1,6,92,6,0.06521739130434782,1,GO:0048666,GO:BP,neuron development,92,12757,,"ISO,ISS ISO IEA,IMP,IDA IMP IGI ISO IBA IEA,IMP ISO,ISO","ARF1,DHX36,ATG7,EPHA4,LRP2,CLU",1,14,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048667,GO:BP,cell morphogenesis involved in neuron differentiation,92,12758,,"ISS ISO IEA,IMP,IMP IGI ISO IBA IEA,ISO","DHX36,ATG7,EPHA4,LRP2",1,17,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048678,GO:BP,response to axon injury,92,12768,,IMP ISO IEA,EPHA4,1,4,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048679,GO:BP,regulation of axon regeneration,92,12769,,IMP ISO IEA,EPHA4,1,45,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048596,GO:BP,embryonic camera-type eye morphogenesis,92,12696,,IMP,CRYAA,1,23,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048681,GO:BP,negative regulation of axon regeneration,92,12771,,IMP ISO IEA,EPHA4,1,56,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048708,GO:BP,astrocyte differentiation,92,12798,,IMP,EPHA4,1,14,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048709,GO:BP,oligodendrocyte differentiation,92,12799,,"IEA,ISS IEA","BOK,CLU",1,14,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048710,GO:BP,regulation of astrocyte differentiation,92,12800,,IMP,EPHA4,1,21,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048729,GO:BP,tissue morphogenesis,92,12819,,"IMP,IMP,IGI,IMP","PLOD3,LIAS,EPHA4,LRP2",1,5,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048730,GO:BP,epidermis morphogenesis,92,12820,,IMP,PLOD3,1,9,mmusculus,mmusculus
query_1,FALSE,1,18,92,18,0.1956521739130435,1,GO:0048731,GO:BP,system development,92,12821,,"IGI,IEA,IMP,ISO,IMP ISS ISO IEA,IMP,IMP,IMP,IMP,IDA IMP IGI ISO IBA IEA,IMP ISO IEA,IMP ISS IEA,IMP,IMP,ISA,IEA,IMP IGI IBA IEA,ISS ISO IEA","CASP7,CALR,NPC1,ARF1,DHX36,ACADM,ATG7,PLOD3,LIAS,EPHA4,LRP2,PXDN,EXO1,ADRM1,ANXA4,BOK,CRYAA,CLU",1,5,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048732,GO:BP,gland development,92,12822,,"IMP,IMP,IMP,IMP","NPC1,ACADM,ATG7,ADRM1",1,4,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048738,GO:BP,cardiac muscle tissue development,92,12828,,"IEA,IMP,IMP,IMP","CALR,ACADM,ATG7,LRP2",1,12,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048753,GO:BP,pigment granule organization,92,12837,,"NAS IEA,NAS","AP1M1,AP1S2",1,8,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048757,GO:BP,pigment granule maturation,92,12841,,IEA,AP1M1,1,15,mmusculus,mmusculus
query_1,FALSE,1,7,92,7,0.07608695652173914,1,GO:0048699,GO:BP,generation of neurons,92,12789,,"IEA,ISO,ISS ISO IEA,IMP,IDA IMP IGI ISO IBA IEA,IMP ISO,ISO","CALR,ARF1,DHX36,ATG7,EPHA4,LRP2,CLU",1,11,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048762,GO:BP,mesenchymal cell differentiation,92,12846,,IEA,EPHA4,1,9,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048593,GO:BP,camera-type eye morphogenesis,92,12695,,IMP,CRYAA,1,16,mmusculus,mmusculus
query_1,FALSE,1,12,92,12,0.13043478260869565,1,GO:0048585,GO:BP,negative regulation of response to stimulus,92,12689,,"IEA,ISS IEA,IEA,IMP,IMP ISO IEA,IMP,IMP,IEA,IMP,ISS IEA,IGI,IEA","CALR,NPC1,VPS18,ENPP3,EPHA4,PIM3,LRP2,KLKB1,BOK,CLU,ELF1,ARNT",1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048477,GO:BP,oogenesis,92,12605,,IMP,ADRM1,1,15,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048488,GO:BP,synaptic vesicle endocytosis,92,12614,,IDA IEP NAS,AP3B2,1,14,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0048489,GO:BP,synaptic vesicle transport,92,12615,,"ISO,IMP IBA NAS,IDA IMP","ARF1,AP3B2,AP1S2",1,12,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048490,GO:BP,anterograde synaptic vesicle transport,92,12616,,IMP IBA,AP3B2,1,27,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048511,GO:BP,rhythmic process,92,12629,,"IMP IEA,IMP IEA,ISO,IMP","GFPT1,ATG7,CASP1,ADRM1",1,1,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048512,GO:BP,circadian behavior,92,12630,,ISO,CASP1,1,6,mmusculus,mmusculus
query_1,FALSE,1,19,92,19,0.20652173913043478,1,GO:0048513,GO:BP,animal organ development,92,12631,,"IGI,IEA,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI IEA,IMP,IMP,IMP,IMP,IMP,ISA,IEA,IMP IGI IBA IEA,ISO,IMP","CASP7,CALR,NPC1,DHX36,ACADM,ATG7,CHKB,PLOD3,EPHA4,RTCB,LRP2,AP1S2,PXDN,ADRM1,ANXA4,BOK,CRYAA,CLU,ARNT",1,3,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048514,GO:BP,blood vessel morphogenesis,92,12632,,"IMP,ISS IEA","LRP2,PXDN",1,12,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048515,GO:BP,spermatid differentiation,92,12633,,IMP,ADRM1,1,13,mmusculus,mmusculus
query_1,FALSE,1,33,92,33,0.358695652173913,1,GO:0048518,GO:BP,positive regulation of biological process,92,12634,,"IEA,IDA IBA,IMP IEA,ISO,IDA IMP ISS ISO IEA,IDA IMP ISS ISO IEA,IMP ISO IEA,IMP,ISO IEA,IEA,IMP,IDA IGI ISO IEA,ISS ISO IEA,IMP ISO,ISS IBA IEA,ISO,IDA IMP ISO NAS,ISS IEA,IMP,IEA,IMP,ISS IEA,IMP IEA,IDA IEA,IEA,ISS IEA,IDA IMP ISS ISO IEA,IMP,IDA IMP ISS ISO IBA IEA,ISS IEA,IMP IGI ISS IEA,ISS,IDA IGI ISS ISO IEA","TAF2,CASP7,CALR,ARF1,DHX36,ATG7,FNTB,ENPP3,SCP2,COX17,ATAD1,EPHA4,CDK9,LRP2,SEC13,CTRB1,CASP1,TRUB2,ADRM1,KLKB1,ZNFX1,RIDA,IPO5,MGA,STX5,ANLN,BOK,CRYAA,CLU,RYBP,ELF1,CIR1,ARNT",1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048592,GO:BP,eye morphogenesis,92,12694,,IMP,CRYAA,1,14,mmusculus,mmusculus
query_1,FALSE,1,32,92,32,0.34782608695652173,1,GO:0048519,GO:BP,negative regulation of biological process,92,12635,,"IEA,IMP IGI ISS ISO IEA,ISS ISO,ISS IEA,ISO,IMP ISO,IMP,IEA,IMP,ISO,IGI,IMP,IDA IMP IGI ISO IEA,IEA,IMP ISS IBA IEA,IMP IEA,ISS IEA,IEA,IMP IBA,ISS ISO IEA,IEA,ISO,IMP,IMP IBA IEA,IEA,IMP ISS ISO IEA,IDA ISS IEA,IMP,IGI,IDA,ISS ISO IBA IEA,IEA","CALR,NPC1,ARF1,DHX36,GFPT1,ATG7,FNTB,VPS18,ENPP3,ALDH2,HPGDS,ATAD1,EPHA4,CDK9,PIM3,LRP2,PUS10,KLKB1,ZNFX1,RIDA,ANXA4,AQP4,BOK,CRYAA,SON,CLU,RYBP,CNPY2,ELF1,BEST3,CIR1,ARNT",1,3,mmusculus,mmusculus
query_1,FALSE,1,30,92,30,0.32608695652173914,1,GO:0048522,GO:BP,positive regulation of cellular process,92,12638,,"IEA,IDA IBA,IMP IEA,ISO,IDA IMP ISS ISO IEA,IDA IMP ISS ISO IEA,IMP ISO IEA,ISO IEA,IEA,IMP,IDA IGI ISO IEA,ISS ISO IEA,IMP ISO,ISS IBA IEA,ISO,IDA IMP ISO NAS,ISS IEA,IMP,ISS IEA,IMP,IDA IEA,IEA,ISS IEA,IDA IMP ISS ISO IEA,IMP,IDA IMP ISS ISO IBA IEA,ISS IEA,IMP ISS IEA,ISS,IDA IGI ISS ISO IEA","TAF2,CASP7,CALR,ARF1,DHX36,ATG7,FNTB,SCP2,COX17,ATAD1,EPHA4,CDK9,LRP2,SEC13,CTRB1,CASP1,TRUB2,ADRM1,RIDA,IPO5,MGA,STX5,ANLN,BOK,CRYAA,CLU,RYBP,ELF1,CIR1,ARNT",1,6,mmusculus,mmusculus
query_1,FALSE,1,29,92,29,0.31521739130434784,1,GO:0048523,GO:BP,negative regulation of cellular process,92,12639,,"IEA,IMP IGI ISS ISO IEA,ISS ISO,ISS IEA,ISO,IMP ISO,IMP,IEA,IMP,ISO,IGI,IMP,IDA IMP ISO IEA,IEA,IMP ISS IBA IEA,IMP IEA,ISS IEA,IBA,ISS ISO IEA,IEA,ISO,IMP,IMP IBA IEA,IEA,IMP ISS ISO IEA,IDA ISS IEA,IMP,IGI,ISS ISO IBA IEA","CALR,NPC1,ARF1,DHX36,GFPT1,ATG7,FNTB,VPS18,ENPP3,ALDH2,HPGDS,ATAD1,EPHA4,CDK9,PIM3,LRP2,PUS10,ZNFX1,RIDA,ANXA4,AQP4,BOK,CRYAA,SON,CLU,RYBP,CNPY2,ELF1,CIR1",1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048525,GO:BP,negative regulation of viral process,92,12641,,IMP,ZNFX1,1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048534,GO:BP,hematopoietic or lymphoid organ development,92,12648,,IMP,ADRM1,1,9,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048538,GO:BP,thymus development,92,12652,,IMP,ADRM1,1,11,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0048545,GO:BP,response to steroid hormone,92,12659,,"IEA,IDA,IEA,IMP","CALR,NPC1,VPS18,RWDD1",1,7,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048562,GO:BP,embryonic organ morphogenesis,92,12668,,IMP,CRYAA,1,11,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048568,GO:BP,embryonic organ development,92,12673,,"IMP,IMP","CRYAA,ARNT",1,7,mmusculus,mmusculus
query_1,FALSE,1,20,92,20,0.21739130434782608,1,GO:0048583,GO:BP,regulation of response to stimulus,92,12687,,"IMP IEA,ISS IEA,IMP,IEA,IMP,IDA IMP ISO IEA,ISO IEA,IMP,IMP,ISS IBA IEA,IDA IMP ISS IBA NAS,IMP,IEA,IMP,IEA,IDA IMP,ISS IEA,IMP,IGI,IEA","CALR,NPC1,DHX36,VPS18,ENPP3,EPHA4,CDK9,PIM3,LRP2,SEC13,CASP1,ADRM1,KLKB1,ZNFX1,IPO5,BOK,CLU,RWDD1,ELF1,ARNT",1,4,mmusculus,mmusculus
query_1,FALSE,1,11,92,11,0.11956521739130435,1,GO:0048584,GO:BP,positive regulation of response to stimulus,92,12688,,"IMP IEA,IMP,IDA,ISS IBA IEA,IDA NAS,IMP,IMP,IEA,IDA IMP,ISS,IGI","CALR,DHX36,EPHA4,SEC13,CASP1,ADRM1,ZNFX1,IPO5,BOK,CLU,ELF1",1,6,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048520,GO:BP,positive regulation of behavior,92,12636,,ISO,CASP1,1,9,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0048806,GO:BP,genitalia development,92,12885,,IMP,LRP2,1,12,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0048812,GO:BP,neuron projection morphogenesis,92,12891,,"ISS ISO IEA,IMP,IDA IMP IGI ISO IBA IEA,IMP ISO,ISO","DHX36,ATG7,EPHA4,LRP2,CLU",1,24,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048813,GO:BP,dendrite morphogenesis,92,12892,,"ISS ISO IEA,IMP ISO IEA","DHX36,EPHA4",1,27,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050731,GO:BP,positive regulation of peptidyl-tyrosine phosphorylation,92,13059,,IGI,EPHA4,1,41,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050764,GO:BP,regulation of phagocytosis,92,13067,,"IMP,IMP","CALR,ATG7",1,19,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050765,GO:BP,negative regulation of phagocytosis,92,13068,,IMP,ATG7,1,25,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050766,GO:BP,positive regulation of phagocytosis,92,13069,,IMP,CALR,1,25,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0050767,GO:BP,regulation of neurogenesis,92,13070,,"ISS ISO IEA,ISO IEA,IMP","DHX36,EPHA4,LRP2",1,21,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0050769,GO:BP,positive regulation of neurogenesis,92,13072,,"ISS ISO IEA,ISO IEA,IMP","DHX36,EPHA4,LRP2",1,29,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050770,GO:BP,regulation of axonogenesis,92,13073,,IMP,EPHA4,1,37,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050773,GO:BP,regulation of dendrite development,92,13076,,"ISS ISO IEA,ISO IEA","DHX36,EPHA4",1,29,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050775,GO:BP,positive regulation of dendrite morphogenesis,92,13078,,"ISS ISO IEA,ISO IEA","DHX36,EPHA4",1,57,mmusculus,mmusculus
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0050776,GO:BP,regulation of immune response,92,13079,,"IMP,NAS,IMP,IEA,IGI","ENPP3,CASP1,ZNFX1,IPO5,ELF1",1,8,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050730,GO:BP,regulation of peptidyl-tyrosine phosphorylation,92,13058,,IGI,EPHA4,1,29,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050777,GO:BP,negative regulation of immune response,92,13080,,IMP,ENPP3,1,12,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050779,GO:BP,RNA destabilization,92,13082,,"ISS IEA,ISS IEA","DHX36,RIDA",1,41,mmusculus,mmusculus
query_1,FALSE,1,50,92,50,0.5434782608695652,1,GO:0050789,GO:BP,regulation of biological process,92,13086,,"IEA,IDA IBA,IDA IMP IEA,IMP IGI ISS ISO IEA,IDA,ISS ISO,IDA IMP ISS ISO IEA,IMP ISO,IMP,IDA IMP ISS ISO IEA,IMP ISO IEA,IEA,IMP,TAS IEA,IDA ISO IEA,IMP ISO,IGI,IEA,ISS TAS IEA,IDA IMP,IDA IMP IGI ISO IBA IEA,IMP ISS ISO IEA,IMP ISS IBA IEA,IMP ISO IEA,ISS IBA IEA,ISO,IDA IMP ISS ISO IBA NAS IEA,ISS IEA,ISS IEA,IMP,IEA,IMP IBA,ISS ISO IEA,IDA IEA,IMP IEA,ISO,IDA IBA IEA,IEA,ISS IEA,IDA IMP ISS ISO IBA IEA,IMP IBA IEA,ISS IBA IEA,IDA IMP ISS ISO IBA IEA,IDA ISS IBA IEA,IMP,IMP,IMP IGI ISS ISO IBA IEA,IDA,ISS ISO IBA IEA,IDA IGI ISS ISO IBA IEA","TAF2,CASP7,CALR,NPC1,PGAM2,ARF1,DHX36,GFPT1,ACADM,ATG7,FNTB,VPS18,ENPP3,PLCD4,SCP2,ALDH2,HPGDS,COX17,SPG7,ATAD1,EPHA4,CDK9,PIM3,LRP2,SEC13,CTRB1,CASP1,PUS10,TRUB2,ADRM1,KLKB1,ZNFX1,RIDA,ANXA4,IPO5,AQP4,MGA,STX5,ANLN,BOK,CRYAA,SON,CLU,RYBP,RWDD1,CNPY2,ELF1,BEST3,CIR1,ARNT",1,2,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050790,GO:BP,regulation of catalytic activity,92,13087,,"IDA IMP IGI ISS,IEA","EPHA4,FGD6",1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050792,GO:BP,regulation of viral process,92,13088,,IMP,ZNFX1,1,4,mmusculus,mmusculus
query_1,FALSE,1,9,92,9,0.09782608695652174,1,GO:0050793,GO:BP,regulation of developmental process,92,13089,,"IEA,ISO,IMP ISS ISO IEA,IMP,IMP ISO IEA,IEA,IMP,IMP,ISO","CALR,ARF1,DHX36,ATG7,EPHA4,CDK9,LRP2,ADRM1,CLU",1,4,mmusculus,mmusculus
query_1,FALSE,1,48,92,48,0.5217391304347826,1,GO:0050794,GO:BP,regulation of cellular process,92,13090,,"IEA,IDA IBA,IDA IMP IEA,IMP IGI ISS ISO IEA,IDA,ISS ISO,IDA IMP ISS ISO IEA,IMP ISO,IMP,IDA IMP ISS ISO IEA,IMP ISO IEA,IEA,IMP,TAS IEA,IDA ISO IEA,IMP ISO,IGI,IEA,ISS TAS IEA,IDA IMP,IDA IMP IGI ISO IBA IEA,IMP ISS ISO IEA,IMP ISS IBA IEA,IMP ISO IEA,ISS IBA IEA,ISO,IDA IMP ISO NAS IEA,ISS IEA,ISS IEA,IMP,IBA,ISS ISO IEA,IDA IEA,IMP IEA,ISO,IDA IBA IEA,IEA,ISS IEA,IDA IMP ISS ISO IBA IEA,IMP IBA IEA,ISS IBA IEA,IDA IMP ISS ISO IBA IEA,IDA ISS IBA IEA,IMP,IMP,IMP IGI ISS ISO IBA IEA,ISS ISO IBA IEA,IDA IGI ISS ISO IBA IEA","TAF2,CASP7,CALR,NPC1,PGAM2,ARF1,DHX36,GFPT1,ACADM,ATG7,FNTB,VPS18,ENPP3,PLCD4,SCP2,ALDH2,HPGDS,COX17,SPG7,ATAD1,EPHA4,CDK9,PIM3,LRP2,SEC13,CTRB1,CASP1,PUS10,TRUB2,ADRM1,ZNFX1,RIDA,ANXA4,IPO5,AQP4,MGA,STX5,ANLN,BOK,CRYAA,SON,CLU,RYBP,RWDD1,CNPY2,ELF1,CIR1,ARNT",1,4,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050795,GO:BP,regulation of behavior,92,13091,,ISO,CASP1,1,6,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050796,GO:BP,regulation of insulin secretion,92,13092,,"IMP,IMP","ATG7,PIM3",1,49,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0050801,GO:BP,monoatomic ion homeostasis,92,13095,,"IEA,IEA,IMP","ARF1,COX11,BOK",1,3,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050802,GO:BP,"circadian sleep/wake cycle, sleep",92,13096,,ISO,CASP1,1,10,mmusculus,mmusculus
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0050778,GO:BP,positive regulation of immune response,92,13081,,"NAS,IMP,IEA,IGI","CASP1,ZNFX1,IPO5,ELF1",1,12,mmusculus,mmusculus
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0050729,GO:BP,positive regulation of inflammatory response,92,13057,,IDA NAS,CASP1,1,17,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0050728,GO:BP,negative regulation of inflammatory response,92,13056,,"IMP,IEA","ENPP3,ARNT",1,17,mmusculus,mmusculus
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0050727,GO:BP,regulation of inflammatory response,92,13055,,"IMP,IDA IMP ISS IBA NAS,IEA","ENPP3,CASP1,ARNT",1,12,mmusculus,mmusculus
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0048814,GO:BP,regulation of dendrite morphogenesis,92,12893,,"ISS ISO IEA,ISO IEA","DHX36,EPHA4",1,38,mmusculus,mmusculus
